"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"134",4,2013-11-23,14.4,39.6,27,10,91,45,0,0.324074074074074,19.33,8.88778950101702,3.72037572498252
"135",4,2013-11-24,13.7,39.1,26.4,11,93,51.5,0,0.335648148148148,18.98,8.65378776312138,3.65841073166639
"136",4,2013-11-25,13.7,38.9,26.3,13.5,94.5,53.5,0,0.3125,19.61,9.15734690280097,3.72534287704451
"137",4,2013-11-26,13.7,37.9,25.8,18.5,96.5,56,0,0.358796296296296,19.41,9.03447482482534,3.68390084779936
"138",4,2013-11-27,14.5,38,26.25,19,98,57.5,0,0.277777777777778,18.36,8.26683993308822,3.59607553848757
"139",4,2013-11-28,16,39.8,27.9,16.5,95.5,55.5,0,0.416666666666667,18.15,8.13257657480221,3.68023834640397
"140",4,2013-11-29,18.2,40.8,29.5,20,87.5,47,0,0.671296296296296,18.27,8.24747562083273,4.09553355106034
"141",4,2013-11-30,20.6,40.1,30.35,14.5,83,42,0,0.601851851851852,18.17,8.19443174287329,3.92090459230083
"142",4,2013-12-01,16.7,38.7,27.7,23.5,88,56,0,0.381944444444444,18.47,8.44478551635032,3.68383597453058
"143",4,2013-12-02,19.9,39.1,29.5,19.5,98.5,62,0,0.37037037037037,17.89,8.02381006444595,3.70415100265698
"144",4,2013-12-03,17,40.1,28.55,16.5,99,58.5,0,0.405092592592593,18.45,8.47097878394649,3.7336256026497
"145",4,2013-12-04,17.05,39.4,28.225,18,98.25,58,0,0.520833333333333,17.725,7.9359859621102,3.65684059063378
"146",4,2013-12-05,17.1,38.7,27.9,19.5,97.5,57.5,0,0.636574074074074,17,7.39866282173619,3.7262071528451
